ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
144,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,7,Moderately favor,7,Moderately favor,23,"White, non-Hispanic",60+,BA or above,Independent,Male,68,8,8,8,8,8,8,8,8,8,8
145,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,6,Slightly favor,1,Very strongly oppose,23,"White, non-Hispanic",30-44,Some college,Republican,Female,33,7,7,7,7,7,7,7,7,7,7
210,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,0,Extremely oppose,8,Strongly favor,23,"Black, non-Hispanic",60+,Some college,Democrat,Male,64,10,10,10,10,10,10,10,10,10,10
254,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,5,In the middle,7,Moderately favor,23,"White, non-Hispanic",30-44,BA or above,Republican,Male,40,6,6,8,6,4,6,6,6,6,4
353,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,8,Strongly favor,23,"White, non-Hispanic",45-59,Some college,Republican,Female,54,8,9,9,9,9,9,9,9,8,9
373,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,2,Strongly oppose,10,Strongly favor,23,"White, non-Hispanic",18-29,BA or above,Democrat,Female,27,6,1,3,1,4,5,4,5,3,4
439,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,9,Very strongly favor,23,"White, non-Hispanic",30-44,BA or above,Republican,Female,40,10,9,9,9,9,9,9,10,10,9
463,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,6,Slightly favor,23,"White, non-Hispanic",60+,BA or above,Democrat,Male,73,10,10,10,10,10,10,10,10,10,10
510,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,False,77,No opinion,3,Moderately oppose,23,"White, non-Hispanic",60+,BA or above,Republican,Male,71,6,6,5,6,4,5,6,5,5,5
34,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,10,Strongly favor,23,"Black, non-Hispanic",30-44,Some college,Democrat,Female,34,8,8,8,8,9,9,9,9,8,9
40,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,7,Moderately favor,23,"White, non-Hispanic",60+,Some college,Independent,Female,61,8,8,8,9,9,9,9,9,8,9
71,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,10,Strongly favor,23,"White, non-Hispanic",60+,BA or above,Democrat,Female,62,10,10,10,10,10,10,10,10,10,10
132,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,3,Moderately oppose,10,Strongly favor,23,"Black, non-Hispanic",18-29,No HS diploma,Democrat,Male,25,6,4,6,2,4,5,4,6,6,4
144,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,7,Moderately favor,23,"White, non-Hispanic",60+,BA or above,Independent,Male,68,8,8,8,8,9,9,9,9,8,9
145,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,5,In the middle,6,Slightly favor,23,"White, non-Hispanic",30-44,Some college,Republican,Female,33,6,6,7,7,6,7,7,6,6,7
210,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,5,In the middle,10,Strongly favor,23,"Black, non-Hispanic",60+,Some college,Democrat,Male,64,8,8,7,7,8,8,8,8,7,8
254,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,3,Moderately oppose,8,Strongly favor,23,"White, non-Hispanic",30-44,BA or above,Republican,Male,40,5,2,2,2,4,5,2,4,6,4
353,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,8,Strongly favor,23,"White, non-Hispanic",45-59,Some college,Republican,Female,54,9,10,9,9,9,9,9,10,10,9
373,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,9,Very strongly favor,10,Strongly favor,23,"White, non-Hispanic",18-29,BA or above,Democrat,Female,27,9,9,9,9,9,9,9,10,9,9
439,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,9,Very strongly favor,23,"White, non-Hispanic",30-44,BA or above,Republican,Female,40,9,10,9,9,9,10,9,10,10,9
463,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,6,Slightly favor,23,"White, non-Hispanic",60+,BA or above,Democrat,Male,73,10,10,9,10,10,10,10,10,10,10
510,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,7,Moderately favor,23,"White, non-Hispanic",60+,BA or above,Republican,Male,71,8,8,8,8,9,9,9,9,8,9
34,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,23,"Black, non-Hispanic",30-44,Some college,Democrat,Female,34,10,10,9,9,9,10,9,10,10,9
40,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,1,Very strongly oppose,23,"White, non-Hispanic",60+,Some college,Independent,Female,61,6,6,6,6,6,6,6,6,6,6
71,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,6,Slightly favor,23,"White, non-Hispanic",60+,BA or above,Democrat,Female,62,10,10,10,10,10,10,9,10,10,10
132,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,10,Strongly favor,23,"Black, non-Hispanic",18-29,No HS diploma,Democrat,Male,25,9,8,9,9,9,9,9,9,9,9
144,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,5,In the middle,23,"White, non-Hispanic",60+,BA or above,Independent,Male,68,8,8,8,8,8,8,8,8,8,8
145,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,4,Slightly oppose,0,Extremely oppose,23,"White, non-Hispanic",30-44,Some college,Republican,Female,33,5,5,3,5,3,5,3,5,3,3
210,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,10,Strongly favor,23,"Black, non-Hispanic",60+,Some college,Democrat,Male,64,6,8,8,8,6,7,8,8,6,7
254,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,2,Strongly oppose,23,"White, non-Hispanic",30-44,BA or above,Republican,Male,40,0,10,0,0,0,9,9,0,0,10
353,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,7,Moderately favor,23,"White, non-Hispanic",45-59,Some college,Republican,Female,54,6,6,6,6,6,7,6,6,6,6
373,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,10,Strongly favor,23,"White, non-Hispanic",18-29,BA or above,Democrat,Female,27,8,8,8,8,8,8,8,8,8,8
439,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,7,Moderately favor,23,"White, non-Hispanic",30-44,BA or above,Republican,Female,40,1,2,2,1,1,1,1,2,2,1
463,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,8,Strongly favor,23,"White, non-Hispanic",60+,BA or above,Democrat,Male,73,10,10,10,10,10,10,9,10,10,10
510,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,3,Moderately oppose,23,"White, non-Hispanic",60+,BA or above,Republican,Male,71,1,1,3,1,1,1,1,1,3,1
34,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,10,Strongly favor,23,"Black, non-Hispanic",30-44,Some college,Democrat,Female,34,6,1,3,1,1,5,6,1,6,1
40,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,4,Slightly oppose,10,Strongly favor,23,"White, non-Hispanic",60+,Some college,Independent,Female,61,6,6,3,5,6,5,6,5,6,6
71,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,9,Very strongly favor,10,Strongly favor,23,"White, non-Hispanic",60+,BA or above,Democrat,Female,62,8,8,8,8,9,9,9,9,8,9
132,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,5,In the middle,23,"Black, non-Hispanic",18-29,No HS diploma,Democrat,Male,25,2,4,2,4,4,5,4,2,4,4
144,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,23,"White, non-Hispanic",60+,BA or above,Independent,Male,68,9,10,9,9,9,10,9,10,10,9
145,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,3,Moderately oppose,23,"White, non-Hispanic",30-44,Some college,Republican,Female,33,6,6,6,6,6,6,6,6,6,6
210,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,23,"Black, non-Hispanic",60+,Some college,Democrat,Male,64,10,9,9,9,9,10,9,10,10,9
254,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,False,77,No opinion,4,Slightly oppose,23,"White, non-Hispanic",30-44,BA or above,Republican,Male,40,6,6,6,6,6,5,6,6,6,6
353,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,10,Strongly favor,23,"White, non-Hispanic",45-59,Some college,Republican,Female,54,8,8,8,8,8,8,8,8,8,8
373,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,10,Strongly favor,23,"White, non-Hispanic",18-29,BA or above,Democrat,Female,27,8,8,8,8,8,8,8,8,8,8
439,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,9,Very strongly favor,23,"White, non-Hispanic",30-44,BA or above,Republican,Female,40,4,4,2,4,4,5,4,4,2,2
463,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,23,"White, non-Hispanic",60+,BA or above,Democrat,Male,73,9,10,9,9,9,10,9,10,10,9
510,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,7,Moderately favor,23,"White, non-Hispanic",60+,BA or above,Republican,Male,71,6,6,7,6,6,7,6,6,6,6
34,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,23,"Black, non-Hispanic",30-44,Some college,Democrat,Female,34,10,10,10,10,10,10,10,10,10,10
